10		10		10		10		10		10		10		10		10		10		10		10		10		10	
Nadine SEC Superose 6001:10_UV1_280nm		Nadine SEC Superose 6001:10_UV2_360nm		Nadine SEC Superose 6001:10_UV3_410nm		Nadine SEC Superose 6001:10_Cond		Nadine SEC Superose 6001:10_Cond%		Nadine SEC Superose 6001:10_Conc		Nadine SEC Superose 6001:10_pH		Nadine SEC Superose 6001:10_Pressure		Nadine SEC Superose 6001:10_Flow		Nadine SEC Superose 6001:10_Temp		Nadine SEC Superose 6001:10_Fractions		Nadine SEC Superose 6001:10_Inject		Nadine SEC Superose 6001:10_UV1_280nm@01,BASEM		Nadine SEC Superose 6001:10_Logbook	
min	UV1_280nm	min	UV22_360nm	min	UV3_410nm	min	 mS/cm	min	 %	min	 %B	min	 	min	 MPa	min	 ml/min	min	 °C	min	(Fractions)	min	(Injections)	min	 mAU	min	(Set Marks)
19.07	-0.29	19.07	326.24	19.07	315.95	20.17	2.52	20.17	2.5	20.17	0	20.17	7.9	20.17	0	20.17	0.02	22	28.8					19.07	-0.62		
19.24	-0.28	19.24	326.25	19.24	315.92	20.35	2.52	20.35	2.5	20.35	0	20.35	7.9	20.35	0	20.35	0.02	22.2	28.8					19.24	-0.61		
19.41	-0.35	19.41	326.2	19.41	315.96	20.53	2.52	20.53	2.5	20.53	0	20.53	7.9	20.53	0	20.53	0.02	22.4	28.8					19.41	-0.6		
19.59	-0.24	19.59	326.31	19.59	316.1	20.72	2.52	20.72	2.5	20.72	0	20.72	7.89	20.72	0	20.72	0.02	22.6	28.8					19.59	-0.59		
19.76	-0.24	19.76	326.3	19.76	316.01	20.9	2.52	20.9	2.5	20.9	0	20.9	7.89	20.9	0	20.9	0.02	22.8	28.8					19.76	-0.58		
19.93	-0.34	19.93	326.28	19.93	315.97	21.08	2.52	21.08	2.5	21.08	0	21.08	7.89	21.08	0	21.08	0.02	23	28.8					19.93	-0.57		
20.11	-0.33	20.11	326.24	20.11	315.94	21.27	2.52	21.27	2.5	21.27	0	21.27	7.89	21.27	0	21.27	0.02	23.2	28.8					20.11	-0.56		
20.28	-0.43	20.28	326.24	20.28	315.94	21.45	2.52	21.45	2.5	21.45	0	21.45	7.9	21.45	0	21.45	0.02	23.4	28.8					20.28	-0.54		
20.45	-0.45	20.45	326.21	20.45	315.86	21.63	2.52	21.63	2.5	21.63	0	21.63	7.9	21.63	0	21.63	0.02	23.6	28.8					20.45	-0.53		
20.63	-0.43	20.63	326.21	20.63	315.93	21.82	2.52	21.82	2.5	21.82	0	21.82	7.89	21.82	0	21.82	0.02	23.8	28.8					20.63	-0.52		
20.8	-0.42	20.8	326.15	20.8	315.96	22	2.52	22	2.5	22	0	22	7.9	22	0	22	0.02	24	28.8					20.8	-0.51		
20.97	-0.49	20.97	326.12	20.97	315.79	22.18	2.52	22.18	2.5	22.18	0	22.18	7.9	22.18	0	22.18	0.02	24.2	28.8					20.97	-0.5		
21.15	-0.48	21.15	326.19	21.15	315.88	22.37	2.52	22.37	2.5	22.37	0	22.37	7.9	22.37	0	22.37	0.02	24.4	28.8					21.15	-0.48		
21.32	-0.5	21.32	326.15	21.32	315.84	22.55	2.52	22.55	2.5	22.55	0	22.55	7.9	22.55	0	22.55	0.02	24.6	28.8					21.32	-0.5		
21.49	-0.48	21.49	326.13	21.49	315.99	22.73	2.52	22.73	2.5	22.73	0	22.73	7.89	22.73	0	22.73	0.02	24.8	28.8					21.49	-0.48		
21.67	-0.43	21.67	326.25	21.67	316	22.92	2.52	22.92	2.5	22.92	0	22.92	7.9	22.92	0	22.92	0.02	25	28.8					21.67	-0.44		
21.84	-0.46	21.84	326.19	21.84	316.07	23.1	2.52	23.1	2.5	23.1	0	23.1	7.9	23.1	0	23.1	0.02	25.2	28.8					21.84	-0.46		
22.01	-0.49	22.01	326.17	22.01	315.93	23.28	2.52	23.28	2.5	23.28	0	23.28	7.9	23.28	0	23.28	0.02	25.4	28.8					22.01	-0.49		
22.19	-0.54	22.19	326.13	22.19	315.84	23.47	2.52	23.47	2.5	23.47	0	23.47	7.89	23.47	0	23.47	0.02	25.6	28.8					22.19	-0.54		
22.36	-0.53	22.36	326.19	22.36	315.76	23.65	2.52	23.65	2.5	23.65	0	23.65	7.9	23.65	0	23.65	0.02	25.8	28.8					22.36	-0.53		
22.53	-0.55	22.53	326.13	22.53	315.84	23.83	2.52	23.83	2.5	23.83	0	23.83	7.89	23.83	0	23.83	0.02	26	28.8					22.53	-0.55		
22.71	-0.55	22.71	326.15	22.71	315.79	24.02	2.52	24.02	2.5	24.02	0	24.02	7.89	24.02	0	24.02	0.02	26.2	28.8					22.71	-0.55		
22.88	-0.62	22.88	326.13	22.88	315.75	24.2	2.52	24.2	2.5	24.2	0	24.2	7.89	24.2	0	24.2	0.02	26.4	28.8					22.88	-0.62		
23.05	-0.6	23.05	326.14	23.05	315.88	24.38	2.52	24.38	2.5	24.38	0	24.38	7.89	24.38	0	24.38	0.02	26.6	28.8					23.05	-0.6		
23.23	-0.62	23.23	326.13	23.23	315.84	24.57	2.52	24.57	2.5	24.57	0	24.57	7.89	24.57	0	24.57	0.02	26.8	28.8					23.23	-0.62		
23.4	-0.65	23.4	326.06	23.4	315.73	24.75	2.52	24.75	2.5	24.75	0	24.75	7.89	24.75	0	24.75	0.02	27	28.8					23.4	-0.65		
23.57	-0.57	23.57	326.17	23.57	315.89	24.93	2.52	24.93	2.5	24.93	0	24.93	7.89	24.93	0	24.93	0.02	27.2	28.8					23.57	-0.57		
23.75	-0.6	23.75	326.15	23.75	315.89	25.12	2.52	25.12	2.5	25.12	0	25.12	7.89	25.12	0	25.12	0.02	27.4	28.8					23.75	-0.6		
23.92	-0.61	23.92	326.15	23.92	315.81	25.3	2.52	25.3	2.5	25.3	0	25.3	7.9	25.3	0	25.3	0.02	27.6	28.8					23.92	-0.61		
24.09	-0.58	24.09	326.18	24.09	315.92	25.48	2.52	25.48	2.5	25.48	0	25.48	7.9	25.48	0	25.48	0.02	27.8	28.8					24.09	-0.58		
24.27	-0.68	24.27	326.09	24.27	315.73	25.67	2.52	25.67	2.5	25.67	0	25.67	7.9	25.67	0	25.67	0.02	28	28.9					24.27	-0.68		
24.44	-0.71	24.44	326.08	24.44	315.75	25.85	2.52	25.85	2.5	25.85	0	25.85	7.9	25.85	0	25.85	0.02	28.2	28.9					24.44	-0.71		
24.61	-0.74	24.61	326.01	24.61	315.78	26.03	2.52	26.03	2.5	26.03	0	26.03	7.9	26.03	0	26.03	0.02	28.4	28.9					24.61	-0.74		
24.79	-0.73	24.79	326.02	24.79	315.7	26.22	2.52	26.22	2.5	26.22	0	26.22	7.89	26.22	0	26.22	0.02	28.6	28.9					24.79	-0.73		
24.96	-0.72	24.96	326.05	24.96	315.76	26.4	2.52	26.4	2.5	26.4	0	26.4	7.89	26.4	0	26.4	0.02	28.8	28.9					24.96	-0.72		
25.13	-0.75	25.13	326.04	25.13	315.75	26.58	2.52	26.58	2.5	26.58	0	26.58	7.89	26.58	0	26.58	0.02	29	28.9					25.13	-0.75		
25.31	-0.73	25.31	326.07	25.31	315.85	26.77	2.52	26.77	2.5	26.77	0	26.77	7.89	26.77	0	26.77	0.02	29.2	28.9					25.31	-0.73		
25.48	-0.75	25.48	326.06	25.48	315.73	26.95	2.52	26.95	2.5	26.95	0	26.95	7.89	26.95	0	26.95	0.02	29.4	28.9					25.48	-0.75		
25.65	-0.68	25.65	326.15	25.65	315.86	27.13	2.52	27.13	2.5	27.13	0	27.13	7.9	27.13	0	27.13	0.02	29.6	28.9					25.65	-0.68		
25.83	-0.67	25.83	326.14	25.83	315.87	27.32	2.52	27.32	2.5	27.32	0	27.32	7.9	27.32	0	27.32	0.02	29.8	28.9					25.83	-0.67		
26	-0.65	26	326.07	26	315.83	27.5	2.52	27.5	2.5	27.5	0	27.5	7.9	27.5	0	27.5	0.02	30	28.9					26	-0.65		
26.17	-0.72	26.17	326.02	26.17	315.82	27.68	2.52	27.68	2.5	27.68	0	27.68	7.9	27.68	0	27.68	0.02	30.2	28.9					26.17	-0.72		
26.35	-0.76	26.35	326.07	26.35	315.69	27.87	2.52	27.87	2.5	27.87	0	27.87	7.9	27.87	0	27.87	0.02	30.4	28.9					26.35	-0.76		
26.52	-0.76	26.52	325.94	26.52	315.68	28.05	2.52	28.05	2.5	28.05	0	28.05	7.9	28.05	0	28.05	0.02	30.6	28.9					26.52	-0.76		
26.69	-0.78	26.69	326.02	26.69	315.68	28.23	2.52	28.23	2.5	28.23	0	28.23	7.9	28.23	0	28.23	0.02	30.8	28.9					26.69	-0.78		
26.87	-0.8	26.87	325.98	26.87	315.65	28.42	2.52	28.42	2.5	28.42	0	28.42	7.9	28.42	0	28.42	0.02	31	28.9					26.87	-0.8		
27.04	-0.82	27.04	326.01	27.04	315.73	28.6	2.52	28.6	2.5	28.6	0	28.6	7.9	28.6	0	28.6	0.02	31.2	28.9					27.04	-0.82		
27.21	-0.8	27.21	325.97	27.21	315.72	28.78	2.52	28.78	2.5	28.78	0	28.78	7.9	28.78	0	28.78	0.02	31.4	28.9					27.21	-0.8		
27.39	-0.74	27.39	326.02	27.39	315.73	28.97	2.52	28.97	2.5	28.97	0	28.97	7.9	28.97	0	28.97	0.02	31.6	28.9					27.39	-0.74		
27.56	-0.84	27.56	325.98	27.56	315.66	29.15	2.52	29.15	2.5	29.15	0	29.15	7.9	29.15	0	29.15	0.02	31.8	28.9					27.56	-0.84		
27.73	-0.74	27.73	326.05	27.73	315.79	29.33	2.52	29.33	2.5	29.33	0	29.33	7.9	29.33	0	29.33	0.02	32	28.9					27.73	-0.74		
27.91	-0.76	27.91	326.01	27.91	315.72	29.52	2.52	29.52	2.5	29.52	0	29.52	7.9	29.52	0	29.52	0.02	32.2	28.9					27.91	-0.76		
28.08	-0.78	28.08	325.97	28.08	315.75	29.7	2.52	29.7	2.5	29.7	0	29.7	7.9	29.7	0	29.7	0.02	32.4	28.9					28.08	-0.78		
28.25	-0.81	28.25	326.02	28.25	315.68	29.88	2.52	29.88	2.5	29.88	0	29.88	7.9	29.88	0	29.88	0.02	32.6	28.9					28.25	-0.81		
28.43	-0.82	28.43	325.97	28.43	315.65	30.07	2.52	30.07	2.5	30.07	0	30.07	7.9	30.07	0	30.07	0.02	32.8	28.9					28.43	-0.82		
28.6	-0.87	28.6	325.94	28.6	315.66	30.25	2.52	30.25	2.5	30.25	0	30.25	7.9	30.25	0	30.25	0.02	33	29					28.6	-0.87		
28.77	-0.84	28.77	325.98	28.77	315.64	30.43	2.52	30.43	2.5	30.43	0	30.43	7.89	30.43	0	30.43	0.02	33.2	29					28.77	-0.84		
28.95	-0.84	28.95	325.92	28.95	315.67	30.62	2.52	30.62	2.5	30.62	0	30.62	7.89	30.62	0	30.62	0.02	33.4	29					28.95	-0.84		
29.12	-0.89	29.12	325.94	29.12	315.65	30.8	2.52	30.8	2.5	30.8	0	30.8	7.9	30.8	0	30.8	0.02	33.6	29					29.12	-0.89		
29.29	-0.9	29.29	325.96	29.29	315.63	30.98	2.52	30.98	2.5	30.98	0	30.98	7.9	30.98	0	30.98	0.02	33.8	29					29.29	-0.9		
29.47	-0.88	29.47	325.92	29.47	315.64	31.17	2.52	31.17	2.5	31.17	0	31.17	7.9	31.17	0	31.17	0.02	34	29					29.47	-0.88		
29.64	-0.9	29.64	325.95	29.64	315.65	31.35	2.52	31.35	2.5	31.35	0	31.35	7.9	31.35	0	31.35	0.02	34.2	29					29.64	-0.9		
29.81	-0.82	29.81	326.03	29.81	315.83	31.53	2.52	31.53	2.5	31.53	0	31.53	7.9	31.53	0	31.53	0.02	34.4	29					29.81	-0.82		
29.99	-0.81	29.99	326.06	29.99	315.87	31.72	2.52	31.72	2.5	31.72	0	31.72	7.9	31.72	0	31.72	0.02	34.6	29					29.99	-0.81		
30.16	-0.81	30.16	326.03	30.16	315.8	31.9	2.52	31.9	2.5	31.9	0	31.9	7.9	31.9	0	31.9	0.02	34.8	29					30.16	-0.81		
30.33	-0.89	30.33	325.94	30.33	315.7	32.08	2.52	32.08	2.5	32.08	0	32.08	7.9	32.08	0	32.08	0.02	35	29					30.33	-0.89		
30.51	-0.91	30.51	325.96	30.51	315.58	32.27	2.52	32.27	2.5	32.27	0	32.27	7.89	32.27	0	32.27	0.02	35.2	29					30.51	-0.91		
30.68	-0.91	30.68	325.94	30.68	315.6	32.45	2.52	32.45	2.5	32.45	0	32.45	7.9	32.45	0	32.45	0.02	35.4	29					30.68	-0.91		
30.85	-0.91	30.85	325.98	30.85	315.56	32.63	2.52	32.63	2.5	32.63	0	32.63	7.9	32.63	0	32.63	0.02	35.6	29					30.85	-0.91		
31.03	-0.87	31.03	326	31.03	315.66	32.82	2.52	32.82	2.5	32.82	0	32.82	7.9	32.82	0	32.82	0.02	35.8	29					31.03	-0.87		
31.2	-0.84	31.2	325.93	31.2	315.63	33	2.52	33	2.5	33	0	33	7.9	33	0	33	0.02	36	29					31.2	-0.84		
31.37	-0.88	31.37	326.02	31.37	315.64	33.18	2.52	33.18	2.5	33.18	0	33.18	7.89	33.18	0	33.18	0.02	36.2	29					31.37	-0.88		
31.55	-0.86	31.55	325.95	31.55	315.59	33.37	2.52	33.37	2.5	33.37	0	33.37	7.89	33.37	0	33.37	0.02	36.4	29					31.55	-0.86		
31.72	-0.91	31.72	326	31.72	315.72	33.55	2.52	33.55	2.5	33.55	0	33.55	7.89	33.55	0	33.55	0.02	36.6	29					31.72	-0.91		
31.89	-0.85	31.89	326.03	31.89	315.78	33.73	2.52	33.73	2.5	33.73	0	33.73	7.9	33.73	0	33.73	0.02	36.8	29					31.89	-0.85		
32.07	-0.88	32.07	325.93	32.07	315.61	33.92	2.52	33.92	2.5	33.92	0	33.92	7.9	33.92	0	33.92	0.02	37	29					32.07	-0.88		
32.24	-0.89	32.24	325.94	32.24	315.68	34.1	2.52	34.1	2.5	34.1	0	34.1	7.9	34.1	0	34.1	0.02	37.2	29					32.24	-0.89		
32.41	-0.98	32.41	325.92	32.41	315.58	34.28	2.52	34.28	2.5	34.28	0	34.28	7.9	34.28	0	34.28	0.02	37.4	29					32.41	-0.98		
32.59	-0.94	32.59	325.95	32.59	315.66	34.47	2.52	34.47	2.5	34.47	0	34.47	7.9	34.47	0	34.47	0.02	37.6	29					32.59	-0.94		
32.76	-0.97	32.76	325.85	32.76	315.57	34.65	2.52	34.65	2.5	34.65	0	34.65	7.9	34.65	0	34.65	0.02	37.8	29					32.76	-0.97		
32.93	-1.02	32.93	325.87	32.93	315.64	34.83	2.52	34.83	2.5	34.83	0	34.83	7.9	34.83	0	34.83	0.02	38	29					32.93	-1.02		
33.11	-0.98	33.11	325.9	33.11	315.57	35.02	2.52	35.02	2.5	35.02	0	35.02	7.9	35.02	0	35.02	0.02	38.2	29					33.11	-0.98		
33.28	-0.98	33.28	325.86	33.28	315.56	35.2	2.52	35.2	2.5	35.2	0	35.2	7.9	35.2	0	35.2	0.02	38.4	29					33.28	-0.98		
33.45	-0.98	33.45	325.93	33.45	315.67	35.38	2.52	35.38	2.5	35.38	0	35.38	7.9	35.38	0	35.38	0.02	38.6	29					33.45	-0.98		
33.63	-0.98	33.63	325.88	33.63	315.54	35.57	2.52	35.57	2.5	35.57	0	35.57	7.9	35.57	0	35.57	0.02	38.8	29					33.63	-0.98		
33.8	-0.99	33.8	325.93	33.8	315.72	35.75	2.52	35.75	2.5	35.75	0	35.75	7.9	35.75	0	35.75	0.02	39	29.1					33.8	-0.99		
33.97	-0.94	33.97	326	33.97	315.74	35.93	2.52	35.93	2.5	35.93	0	35.93	7.9	35.93	0	35.93	0.02	39.2	29.1					33.97	-0.94		
34.15	-0.99	34.15	325.95	34.15	315.68	36.12	2.52	36.12	2.5	36.12	0	36.12	7.9	36.12	0	36.12	0.02	39.4	29.1					34.15	-0.99		
34.32	-0.99	34.32	325.96	34.32	315.65	36.3	2.52	36.3	2.5	36.3	0	36.3	7.9	36.3	0	36.3	0.02	39.6	29.1					34.32	-0.99		
34.49	-1.07	34.49	325.82	34.49	315.53	36.48	2.52	36.48	2.5	36.48	0	36.48	7.9	36.48	0	36.48	0.02	39.8	29.1					34.49	-1.07		
34.67	-1.07	34.67	325.8	34.67	315.53	36.67	2.52	36.67	2.5	36.67	0	36.67	7.9	36.67	0	36.67	0.02	40	29.1					34.67	-1.07		
34.84	-1.11	34.84	325.87	34.84	315.55	36.85	2.52	36.85	2.5	36.85	0	36.85	7.9	36.85	0	36.85	0.02	40.2	29.1					34.84	-1.11		
35.01	-1.11	35.01	325.79	35.01	315.45	37.03	2.52	37.03	2.5	37.03	0	37.03	7.89	37.03	0	37.03	0.02	40.4	29.1					35.01	-1.11		
35.19	-1.1	35.19	325.83	35.19	315.55	37.22	2.52	37.22	2.5	37.22	0	37.22	7.89	37.22	0	37.22	0.02	40.6	29.1					35.19	-1.1		
35.36	-1.13	35.36	325.8	35.36	315.56	37.4	2.52	37.4	2.5	37.4	0	37.4	7.9	37.4	0	37.4	0.02	40.8	29.1					35.36	-1.13		
35.53	-1.12	35.53	325.86	35.53	315.56	37.58	2.52	37.58	2.5	37.58	0	37.58	7.89	37.58	0	37.58	0.02	41	29.1					35.53	-1.12		
35.71	-1.12	35.71	325.79	35.71	315.51	37.77	2.52	37.77	2.5	37.77	0	37.77	7.9	37.77	0	37.77	0.02	41.2	29.1					35.71	-1.12		
35.88	-1.08	35.88	325.86	35.88	315.61	37.95	2.52	37.95	2.5	37.95	0	37.95	7.9	37.95	0	37.95	0.02	41.4	29.1					35.88	-1.08		
36.05	-1.04	36.05	325.89	36.05	315.63	38.13	2.52	38.13	2.5	38.13	0	38.13	7.9	38.13	0	38.13	0.02	41.6	29.1					36.05	-1.04		
36.23	-1.08	36.23	325.81	36.23	315.57	38.32	2.52	38.32	2.5	38.32	0	38.32	7.9	38.32	0	38.32	0.02	41.8	29.1					36.23	-1.08		
36.4	-1.1	36.4	325.89	36.4	315.61	38.5	2.51	38.5	2.5	38.5	0	38.5	7.9	38.5	0	38.5	0.02	42	29.1					36.4	-1.1		
36.57	-1.12	36.57	325.77	36.57	315.38	38.68	2.51	38.68	2.5	38.68	0	38.68	7.9	38.68	0	38.68	0.02	42.2	29.1					36.57	-1.12		
36.75	-1.16	36.75	325.8	36.75	315.47	38.87	2.51	38.87	2.5	38.87	0	38.87	7.9	38.87	0	38.87	0.02	42.4	29.1					36.75	-1.16		
36.92	-1.19	36.92	325.72	36.92	315.39	39.05	2.51	39.05	2.5	39.05	0	39.05	7.9	39.05	0	39.05	0.02	42.6	29.1					36.92	-1.19		
37.09	-1.18	37.09	325.8	37.09	315.36	39.23	2.51	39.23	2.5	39.23	0	39.23	7.9	39.23	0	39.23	0.02	42.8	29.1					37.09	-1.18		
37.27	-1.22	37.27	325.76	37.27	315.44	39.42	2.51	39.42	2.5	39.42	0	39.42	7.89	39.42	0	39.42	0.02	43	29.1					37.27	-1.22		
37.44	-1.18	37.44	325.75	37.44	315.42	39.6	2.51	39.6	2.5	39.6	0	39.6	7.9	39.6	0	39.6	0.02	43.2	29.1					37.44	-1.18		
37.61	-1.19	37.61	325.83	37.61	315.45	39.78	2.51	39.78	2.5	39.78	0	39.78	7.9	39.78	0	39.78	0.02	43.4	29.1					37.61	-1.19		
37.79	-1.21	37.79	325.77	37.79	315.45	39.97	2.51	39.97	2.5	39.97	0	39.97	7.9	39.97	0	39.97	0.02	43.6	29.1					37.79	-1.21		
37.96	-1.11	37.96	325.87	37.96	315.66	40.15	2.51	40.15	2.5	40.15	0	40.15	7.9	40.15	0	40.15	0.02	43.8	29.1					37.96	-1.11		
38.13	-1.06	38.13	325.86	38.13	315.66	40.33	2.51	40.33	2.5	40.33	0	40.33	7.9	40.33	0	40.33	0.02	44	29.1					38.13	-1.06		
38.31	-1.14	38.31	325.88	38.31	315.58	40.52	2.51	40.52	2.5	40.52	0	40.52	7.89	40.52	0	40.52	0.02	44.2	29.1					38.31	-1.14		
38.48	-1.16	38.48	325.76	38.48	315.44	40.7	2.51	40.7	2.5	40.7	0	40.7	7.9	40.7	0	40.7	0.02	44.4	29.1					38.48	-1.16		
38.65	-1.21	38.65	325.74	38.65	315.46	40.88	2.51	40.88	2.5	40.88	0	40.88	7.9	40.88	0	40.88	0.02	44.6	29.1					38.65	-1.21		
38.83	-1.22	38.83	325.72	38.83	315.45	41.07	2.51	41.07	2.5	41.07	0	41.07	7.89	41.07	0	41.07	0.02	44.8	29.1					38.83	-1.22		
39	-1.21	39	325.74	39	315.44	41.25	2.51	41.25	2.5	41.25	0	41.25	7.9	41.25	0	41.25	0.02	45	29.1					39	-1.21		
39.17	-1.27	39.17	325.74	39.17	315.43	41.43	2.51	41.43	2.5	41.43	0	41.43	7.9	41.43	0	41.43	0.02	45.2	29.1					39.17	-1.27		
39.35	-1.22	39.35	325.75	39.35	315.45	41.62	2.51	41.62	2.5	41.62	0	41.62	7.9	41.62	0	41.62	0.02	45.4	29.1					39.35	-1.22		
39.52	-1.22	39.52	325.78	39.52	315.46	41.8	2.51	41.8	2.5	41.8	0	41.8	7.89	41.8	0	41.8	0.02	45.6	29.2					39.52	-1.22		
39.69	-1.22	39.69	325.74	39.69	315.41	41.98	2.51	41.98	2.5	41.98	0	41.98	7.9	41.98	0	41.98	0.02	45.8	29.2					39.69	-1.22		
39.87	-1.23	39.87	325.73	39.87	315.43	42.17	2.51	42.17	2.5	42.17	0	42.17	7.9	42.17	0	42.17	0.02	46	29.2					39.87	-1.23		
40.04	-1.18	40.04	325.8	40.04	315.56	42.35	2.51	42.35	2.5	42.35	0	42.35	7.9	42.35	0	42.35	0.02	46.2	29.2					40.04	-1.18		
40.21	-1.2	40.21	325.84	40.21	315.5	42.53	2.51	42.53	2.5	42.53	0	42.53	7.89	42.53	0	42.53	0.02	46.4	29.2					40.21	-1.2		
40.39	-1.23	40.39	325.73	40.39	315.49	42.72	2.51	42.72	2.5	42.72	0	42.72	7.89	42.72	0	42.72	0.02	46.6	29.2					40.39	-1.23		
40.56	-1.26	40.56	325.76	40.56	315.44	42.9	2.51	42.9	2.5	42.9	0	42.9	7.89	42.9	0	42.9	0.02	46.8	29.2					40.56	-1.26		
40.73	-1.26	40.73	325.75	40.73	315.45	43.08	2.51	43.08	2.5	43.08	0	43.08	7.89	43.08	0	43.08	0.02	47	29.2					40.73	-1.26		
40.91	-1.28	40.91	325.7	40.91	315.43	43.27	2.51	43.27	2.5	43.27	0	43.27	7.89	43.27	0	43.27	0.02	47.2	29.2					40.91	-1.28		
41.08	-1.31	41.08	325.71	41.08	315.4	43.45	2.51	43.45	2.5	43.45	0	43.45	7.89	43.45	0	43.45	0.02	47.4	29.2					41.08	-1.31		
41.25	-1.27	41.25	325.66	41.25	315.37	43.63	2.51	43.63	2.5	43.63	0	43.63	7.9	43.63	0	43.63	0.02	47.6	29.2					41.25	-1.27		
41.43	-1.24	41.43	325.75	41.43	315.34	43.82	2.51	43.82	2.5	43.82	0	43.82	7.9	43.82	0	43.82	0.02	47.8	29.2					41.43	-1.24		
41.6	-1.24	41.6	325.71	41.6	315.37	44	2.51	44	2.5	44	0	44	7.89	44	0	44	0.02	48	29.2					41.6	-1.24		
41.77	-1.19	41.77	325.75	41.77	315.34	44.18	2.51	44.18	2.5	44.18	0	44.18	7.89	44.18	0	44.18	0.02	48.2	29.2					41.77	-1.19		
41.95	-1.17	41.95	325.77	41.95	315.43	44.37	2.51	44.37	2.5	44.37	0	44.37	7.9	44.37	0	44.37	0.02	48.4	29.2					41.95	-1.17		
42.12	-1.01	42.12	325.81	42.12	315.58	44.55	2.51	44.55	2.5	44.55	0	44.55	7.9	44.55	0	44.55	0.02	48.6	29.2					42.12	-1.01		
42.29	-1.07	42.29	325.8	42.29	315.52	44.73	2.51	44.73	2.5	44.73	0	44.73	7.89	44.73	0	44.73	0.02	48.8	29.2					42.29	-1.07		
42.47	-0.96	42.47	325.89	42.47	315.5	44.92	2.51	44.92	2.5	44.92	0	44.92	7.9	44.92	0	44.92	0.02	49	29.2					42.47	-0.96		
42.64	-1.05	42.64	325.78	42.64	315.47	45.1	2.51	45.1	2.5	45.1	0	45.1	7.9	45.1	0	45.1	0.02	49.2	29.2					42.64	-1.05		
42.81	-1.03	42.81	325.78	42.81	315.39	45.28	2.51	45.28	2.5	45.28	0	45.28	7.9	45.28	0	45.28	0.02	49.4	29.2					42.81	-1.03		
42.99	-0.97	42.99	325.74	42.99	315.36	45.47	2.51	45.47	2.5	45.47	0	45.47	7.89	45.47	0	45.47	0.02	49.6	29.2					42.99	-0.97		
43.16	-0.97	43.16	325.72	43.16	315.33	45.65	2.51	45.65	2.5	45.65	0	45.65	7.89	45.65	0	45.65	0.02	49.8	29.2					43.16	-0.97		
43.33	-0.92	43.33	325.77	43.33	315.38	45.83	2.51	45.83	2.5	45.83	0	45.83	7.89	45.83	0	45.83	0.02	50	29.2					43.33	-0.92		
43.51	-0.87	43.51	325.75	43.51	315.37	46.02	2.51	46.02	2.5	46.02	0	46.02	7.89	46.02	0	46.02	0.02	50.2	29.2					43.51	-0.87		
43.68	-0.79	43.68	325.8	43.68	315.44	46.2	2.51	46.2	2.5	46.2	0	46.2	7.89	46.2	0	46.2	0.02	50.4	29.2					43.68	-0.79		
43.85	-0.76	43.85	325.71	43.85	315.46	46.38	2.51	46.38	2.5	46.38	0	46.38	7.9	46.38	0	46.38	0.02	50.6	29.2					43.85	-0.76		
44.03	-0.73	44.03	325.8	44.03	315.5	46.57	2.51	46.57	2.5	46.57	0	46.57	7.9	46.57	0	46.57	0.02	50.8	29.2					44.03	-0.73		
44.2	-0.64	44.2	325.78	44.2	315.47	46.75	2.51	46.75	2.5	46.75	0	46.75	7.9	46.75	0	46.75	0.02	51	29.2					44.2	-0.64		
44.37	-0.61	44.37	325.86	44.37	315.43	46.93	2.51	46.93	2.5	46.93	0	46.93	7.89	46.93	0	46.93	0.02	51.2	29.2					44.37	-0.61		
44.55	-0.56	44.55	325.73	44.55	315.52	47.12	2.51	47.12	2.5	47.12	0	47.12	7.89	47.12	0	47.12	0.02	51.4	29.2					44.55	-0.56		
44.72	-0.53	44.72	325.71	44.72	315.37	47.3	2.51	47.3	2.5	47.3	0	47.3	7.89	47.3	0	47.3	0.02	51.6	29.2					44.72	-0.53		
44.89	-0.52	44.89	325.71	44.89	315.44	47.48	2.51	47.48	2.5	47.48	0	47.48	7.9	47.48	0	47.48	0.02	51.8	29.2					44.89	-0.52		
45.07	-0.42	45.07	325.72	45.07	315.39	47.67	2.51	47.67	2.5	47.67	0	47.67	7.9	47.67	0	47.67	0.02	52	29.2					45.07	-0.42		
45.24	-0.32	45.24	325.78	45.24	315.43	47.85	2.51	47.85	2.5	47.85	0	47.85	7.9	47.85	0	47.85	0.02	52.2	29.2					45.24	-0.32		
45.41	-0.35	45.41	325.74	45.41	315.39	48.03	2.51	48.03	2.5	48.03	0	48.03	7.9	48.03	0	48.03	0.02	52.4	29.2					45.41	-0.35		
45.59	-0.37	45.59	325.79	45.59	315.38	48.22	2.51	48.22	2.5	48.22	0	48.22	7.89	48.22	0	48.22	0.02	52.6	29.2					45.59	-0.37		
45.76	-0.23	45.76	325.75	45.76	315.43	48.4	2.51	48.4	2.5	48.4	0	48.4	7.9	48.4	0	48.4	0.02	52.8	29.2					45.76	-0.23		
45.93	-0.22	45.93	325.72	45.93	315.37	48.58	2.51	48.58	2.5	48.58	0	48.58	7.9	48.58	0	48.58	0.02	53	29.2					45.93	-0.22		
46.11	-0.09	46.11	325.88	46.11	315.51	48.77	2.51	48.77	2.5	48.77	0	48.77	7.9	48.77	0	48.77	0.02	53.2	29.2					46.11	-0.09		
