0.57;0.68;0.57;326.72;0.57;316.51;0.62;13.76;0.62;13.80;0.62;0.00;0.62;7.66;0.62;0.00;0.62;0.02;0.57;29.90;;;;;;
0.58;0.68;0.58;326.73;0.58;316.49;0.62;13.76;0.62;13.80;0.62;0.00;0.62;7.65;0.62;0.00;0.62;0.02;0.58;29.90;;;;;;
0.58;0.70;0.58;326.72;0.58;316.49;0.63;13.76;0.63;13.80;0.63;0.00;0.63;7.64;0.63;0.00;0.63;0.02;0.58;29.90;;;;;;
0.59;0.73;0.59;326.71;0.59;316.54;0.63;13.76;0.63;13.80;0.63;0.00;0.63;7.64;0.63;0.00;0.63;0.02;0.59;29.90;;;;;;
0.59;0.77;0.59;326.70;0.59;316.58;0.64;13.76;0.64;13.80;0.64;0.00;0.64;7.65;0.64;0.00;0.64;0.02;0.59;29.90;;;;;;
0.59;0.72;0.59;326.69;0.59;316.55;0.64;13.76;0.64;13.80;0.64;0.00;0.64;7.66;0.64;0.00;0.64;0.02;0.59;29.90;;;;;;
0.60;0.67;0.60;326.68;0.60;316.52;0.65;13.76;0.65;13.80;0.65;0.00;0.65;7.65;0.65;0.00;0.65;0.02;0.60;29.90;;;;;;
0.60;0.64;0.60;326.67;0.60;316.49;0.65;13.76;0.65;13.80;0.65;0.00;0.65;7.65;0.65;0.00;0.65;0.02;0.60;29.90;;;;;;
0.61;0.64;0.61;326.67;0.61;316.49;0.65;13.76;0.65;13.80;0.65;0.00;0.65;7.65;0.65;0.00;0.65;0.02;0.61;29.90;;;;;;
0.61;0.64;0.61;326.67;0.61;316.49;0.66;13.76;0.66;13.80;0.66;0.00;0.66;7.65;0.66;0.00;0.66;0.02;0.61;29.90;;;;;;
0.61;0.65;0.61;326.69;0.61;316.49;0.66;13.76;0.66;13.80;0.66;0.00;0.66;7.65;0.66;0.00;0.66;0.02;0.61;29.90;;;;;;
0.62;0.67;0.62;326.72;0.62;316.48;0.67;13.76;0.67;13.80;0.67;0.00;0.67;7.66;0.67;0.00;0.67;0.02;0.62;29.90;;;;;;
0.62;0.69;0.62;326.74;0.62;316.52;0.67;13.76;0.67;13.80;0.67;0.00;0.67;7.66;0.67;0.00;0.67;0.02;0.62;29.90;;;;;;
0.63;0.74;0.63;326.76;0.63;316.60;0.68;13.76;0.68;13.80;0.68;0.00;0.68;7.66;0.68;0.00;0.68;0.02;0.63;29.90;;;;;;
0.63;0.79;0.63;326.79;0.63;316.68;0.68;13.76;0.68;13.80;0.68;0.00;0.68;7.66;0.68;0.00;0.68;0.02;0.63;29.90;;;;;;
0.63;0.77;0.63;326.75;0.63;316.61;0.68;13.76;0.68;13.80;0.68;0.00;0.68;7.66;0.68;0.00;0.68;0.02;0.63;29.90;;;;;;
0.64;0.74;0.64;326.70;0.64;316.53;0.69;13.76;0.69;13.80;0.69;0.00;0.69;7.65;0.69;0.00;0.69;0.02;0.64;29.90;;;;;;
0.64;0.72;0.64;326.67;0.64;316.48;0.69;13.76;0.69;13.80;0.69;0.00;0.69;7.65;0.69;0.00;0.69;0.02;0.64;29.90;;;;;;
0.65;0.69;0.65;326.67;0.65;316.50;0.70;13.76;0.70;13.80;0.70;0.00;0.70;7.64;0.70;0.00;0.70;0.02;0.65;29.90;;;;;;
0.65;0.66;0.65;326.66;0.65;316.51;0.70;13.76;0.70;13.80;0.70;0.00;0.70;7.64;0.70;0.00;0.70;0.02;0.65;29.90;;;;;;
0.65;0.68;0.65;326.68;0.65;316.49;0.71;13.76;0.71;13.80;0.71;0.00;0.71;7.65;0.71;0.00;0.71;0.02;0.65;29.90;;;;;;
0.66;0.70;0.66;326.70;0.66;316.46;0.71;13.76;0.71;13.80;0.71;0.00;0.71;7.65;0.71;0.00;0.71;0.02;0.66;29.90;;;;;;
0.66;0.71;0.66;326.73;0.66;316.48;0.71;13.76;0.71;13.80;0.71;0.00;0.71;7.65;0.71;0.00;0.71;0.02;0.66;29.90;;;;;;
0.67;0.72;0.67;326.76;0.67;316.54;0.72;13.76;0.72;13.80;0.72;0.00;0.72;7.65;0.72;0.00;0.72;0.02;0.67;29.90;;;;;;
0.67;0.72;0.67;326.79;0.67;316.60;0.72;13.76;0.72;13.80;0.72;0.00;0.72;7.65;0.72;0.00;0.72;0.02;0.67;29.90;;;;;;
0.67;0.70;0.67;326.77;0.67;316.58;0.73;13.76;0.73;13.80;0.73;0.00;0.73;7.64;0.73;0.00;0.73;0.02;0.67;29.90;;;;;;
0.68;0.68;0.68;326.76;0.68;316.56;0.73;13.76;0.73;13.80;0.73;0.00;0.73;7.64;0.73;0.00;0.73;0.02;0.68;29.90;;;;;;
0.68;0.66;0.68;326.74;0.68;316.53;0.74;13.77;0.74;13.80;0.74;0.00;0.74;7.65;0.74;0.00;0.74;0.02;0.68;29.90;;;;;;
0.69;0.65;0.69;326.72;0.69;316.50;0.74;13.77;0.74;13.80;0.74;0.00;0.74;7.65;0.74;0.00;0.74;0.02;0.69;29.90;;;;;;
0.69;0.64;0.69;326.70;0.69;316.47;0.75;13.76;0.75;13.80;0.75;0.00;0.75;7.66;0.75;0.00;0.75;0.02;0.69;29.90;;;;;;
0.69;0.66;0.69;326.71;0.69;316.45;0.75;13.76;0.75;13.80;0.75;0.00;0.75;7.66;0.75;0.00;0.75;0.02;0.69;29.90;;;;;;
0.70;0.69;0.70;326.72;0.70;316.44;0.75;13.76;0.75;13.80;0.75;0.00;0.75;7.66;0.75;0.00;0.75;0.02;0.70;29.90;;;;;;
0.70;0.71;0.70;326.75;0.70;316.46;0.76;13.76;0.76;13.80;0.76;0.00;0.76;7.65;0.76;0.00;0.76;0.02;0.70;29.90;;;;;;
0.71;0.74;0.71;326.79;0.71;316.52;0.76;13.76;0.76;13.80;0.76;0.00;0.76;7.65;0.76;0.00;0.76;0.02;0.71;29.90;;;;;;
0.71;0.77;0.71;326.82;0.71;316.58;0.77;13.77;0.77;13.80;0.77;0.00;0.77;7.65;0.77;0.00;0.77;0.02;0.71;29.90;;;;;;
0.71;0.78;0.71;326.78;0.71;316.59;0.77;13.77;0.77;13.80;0.77;0.00;0.77;7.65;0.77;0.00;0.77;0.02;0.71;29.90;;;;;;
0.72;0.78;0.72;326.74;0.72;316.60;0.78;13.77;0.78;13.80;0.78;0.00;0.78;7.65;0.78;0.00;0.78;0.02;0.72;29.90;;;;;;
0.72;0.81;0.72;326.71;0.72;316.57;0.78;13.77;0.78;13.80;0.78;0.00;0.78;7.65;0.78;0.00;0.78;0.02;0.72;29.90;;;;;;
0.73;0.85;0.73;326.70;0.73;316.52;0.78;13.77;0.78;13.80;0.78;0.00;0.78;7.65;0.78;0.00;0.78;0.02;0.73;29.90;;;;;;
0.73;0.89;0.73;326.69;0.73;316.46;0.79;13.76;0.79;13.80;0.79;0.00;0.79;7.65;0.79;0.00;0.79;0.02;0.73;29.90;;;;;;
0.73;0.91;0.73;326.69;0.73;316.46;0.79;13.76;0.79;13.80;0.79;0.00;0.79;7.65;0.79;0.00;0.79;0.02;0.73;29.90;;;;;;
0.74;0.94;0.74;326.68;0.74;316.47;0.80;13.76;0.80;13.80;0.80;0.00;0.80;7.65;0.80;0.00;0.80;0.02;0.74;29.90;;;;;;
0.74;1.01;0.74;326.69;0.74;316.48;0.80;13.76;0.80;13.80;0.80;0.00;0.80;7.65;0.80;0.00;0.80;0.02;0.74;29.90;;;;;;
0.75;1.12;0.75;326.70;0.75;316.49;0.81;13.76;0.81;13.80;0.81;0.00;0.81;7.66;0.81;0.00;0.81;0.02;0.75;29.90;;;;;;
0.75;1.24;0.75;326.70;0.75;316.51;0.81;13.76;0.81;13.80;0.81;0.00;0.81;7.66;0.81;0.00;0.81;0.02;0.75;29.90;;;;;;
0.75;1.35;0.75;326.69;0.75;316.50;0.81;13.76;0.81;13.80;0.81;0.00;0.81;7.66;0.81;0.00;0.81;0.02;0.75;29.90;;;;;;
0.76;1.46;0.76;326.67;0.76;316.50;0.82;13.76;0.82;13.80;0.82;0.00;0.82;7.65;0.82;0.00;0.82;0.02;0.76;30.00;;;;;;
0.76;1.58;0.76;326.67;0.76;316.49;0.82;13.76;0.82;13.80;0.82;0.00;0.82;7.65;0.82;0.00;0.82;0.02;0.76;30.00;;;;;;
0.77;1.71;0.77;326.70;0.77;316.46;0.83;13.76;0.83;13.80;0.83;0.00;0.83;7.64;0.83;0.00;0.83;0.02;0.77;30.00;;;;;;
0.77;1.83;0.77;326.72;0.77;316.43;0.83;13.76;0.83;13.80;0.83;0.00;0.83;7.64;0.83;0.00;0.83;0.02;0.77;30.00;;;;;;
0.77;1.94;0.77;326.71;0.77;316.42;0.84;13.76;0.84;13.80;0.84;0.00;0.84;7.65;0.84;0.00;0.84;0.02;0.77;30.00;;;;;;
0.78;2.06;0.78;326.69;0.78;316.41;0.84;13.76;0.84;13.80;0.84;0.00;0.84;7.66;0.84;0.00;0.84;0.02;0.78;30.00;;;;;;
0.78;2.21;0.78;326.69;0.78;316.40;0.84;13.76;0.84;13.80;0.84;0.00;0.84;7.66;0.84;0.00;0.84;0.02;0.78;30.00;;;;;;
0.79;2.40;0.79;326.69;0.79;316.39;0.85;13.76;0.85;13.80;0.85;0.00;0.85;7.65;0.85;0.00;0.85;0.02;0.79;30.00;;;;;;
0.79;2.59;0.79;326.69;0.79;316.38;0.85;13.76;0.85;13.80;0.85;0.00;0.85;7.65;0.85;0.00;0.85;0.02;0.79;30.00;;;;;;
0.79;3.85;0.79;326.74;0.79;316.48;0.86;13.75;0.86;13.80;0.86;0.00;0.86;7.65;0.86;0.00;0.86;0.02;0.79;30.00;;;;;;
0.80;5.11;0.80;326.79;0.80;316.59;0.86;13.75;0.86;13.80;0.86;0.00;0.86;7.65;0.86;0.00;0.86;0.02;0.80;30.00;;;;;;
0.80;6.99;0.80;326.78;0.80;316.58;0.87;13.76;0.87;13.80;0.87;0.00;0.87;7.65;0.87;0.00;0.87;0.02;0.80;30.00;;;;;;
0.81;9.48;0.81;326.73;0.81;316.47;0.87;13.76;0.87;13.80;0.87;0.00;0.87;7.65;0.87;0.00;0.87;0.02;0.81;30.00;;;;;;
0.81;11.98;0.81;326.67;0.81;316.36;0.88;13.76;0.88;13.80;0.88;0.00;0.88;7.66;0.88;0.00;0.88;0.02;0.81;30.00;;;;;;
0.81;15.31;0.81;326.68;0.81;316.39;0.88;13.76;0.88;13.80;0.88;0.00;0.88;7.66;0.88;0.00;0.88;0.02;0.81;30.00;;;;;;
0.82;18.65;0.82;326.68;0.82;316.43;0.88;13.76;0.88;13.80;0.88;0.00;0.88;7.65;0.88;0.00;0.88;0.02;0.82;30.00;;;;;;
0.82;22.20;0.82;326.69;0.82;316.44;0.89;13.76;0.89;13.80;0.89;0.00;0.89;7.64;0.89;0.00;0.89;0.02;0.82;30.00;;;;;;
0.83;25.98;0.83;326.72;0.83;316.45;0.89;13.76;0.89;13.80;0.89;0.00;0.89;7.64;0.89;0.00;0.89;0.02;0.83;30.00;;;;;;
0.83;29.75;0.83;326.75;0.83;316.45;0.90;13.76;0.90;13.80;0.90;0.00;0.90;7.65;0.90;0.00;0.90;0.02;0.83;30.00;;;;;;
0.83;33.02;0.83;326.81;0.83;316.53;0.90;13.76;0.90;13.80;0.90;0.00;0.90;7.66;0.90;0.00;0.90;0.02;0.83;30.00;;;;;;
0.84;36.30;0.84;326.88;0.84;316.62;0.91;13.76;0.91;13.80;0.91;0.00;0.91;7.65;0.91;0.00;0.91;0.02;0.84;30.00;;;;;;
0.84;39.10;0.84;326.91;0.84;316.63;0.91;13.76;0.91;13.80;0.91;0.00;0.91;7.65;0.91;0.00;0.91;0.02;0.84;30.00;;;;;;
0.85;41.45;0.85;326.91;0.85;316.59;0.91;13.76;0.91;13.80;0.91;0.00;0.91;7.65;0.91;0.00;0.91;0.02;0.85;30.00;;;;;;
0.85;43.80;0.85;326.91;0.85;316.54;0.92;13.76;0.92;13.80;0.92;0.00;0.92;7.65;0.92;0.00;0.92;0.02;0.85;30.00;;;;;;
0.85;45.67;0.85;326.95;0.85;316.56;0.92;13.76;0.92;13.80;0.92;0.00;0.92;7.65;0.92;0.00;0.92;0.02;0.85;30.00;;;;;;
0.86;47.55;0.86;326.98;0.86;316.58;0.93;13.76;0.93;13.80;0.93;0.00;0.93;7.65;0.93;0.00;0.93;0.02;0.86;30.00;;;;;;
0.86;49.16;0.86;326.99;0.86;316.61;0.93;13.76;0.93;13.80;0.93;0.00;0.93;7.65;0.93;0.00;0.93;0.02;0.86;30.00;;;;;;
0.87;50.55;0.87;326.99;0.87;316.64;0.94;13.76;0.94;13.80;0.94;0.00;0.94;7.65;0.94;0.00;0.94;0.02;0.87;30.00;;;;;;
0.87;51.92;0.87;326.99;0.87;316.67;0.94;13.76;0.94;13.80;0.94;0.00;0.94;7.65;0.94;0.00;0.94;0.02;0.87;30.00;;;;;;
0.87;52.89;0.87;327.07;0.87;316.73;0.94;13.76;0.94;13.80;0.94;0.00;0.94;7.65;0.94;0.00;0.94;0.02;0.87;30.00;;;;;;
0.88;53.86;0.88;327.15;0.88;316.79;0.95;13.76;0.95;13.80;0.95;0.00;0.95;7.64;0.95;0.00;0.95;0.02;0.88;30.00;;;;;;
0.88;54.49;0.88;327.19;0.88;316.81;0.95;13.76;0.95;13.80;0.95;0.00;0.95;7.65;0.95;0.00;0.95;0.02;0.88;30.00;;;;;;
0.89;54.83;0.89;327.19;0.89;316.80;0.96;13.76;0.96;13.80;0.96;0.00;0.96;7.65;0.96;0.00;0.96;0.02;0.89;30.00;;;;;;
0.89;55.15;0.89;327.20;0.89;316.78;0.96;13.76;0.96;13.80;0.96;0.00;0.96;7.66;0.96;0.00;0.96;0.02;0.89;30.00;;;;;;
0.89;54.86;0.89;327.24;0.89;316.82;0.97;13.76;0.97;13.80;0.97;0.00;0.97;7.65;0.97;0.00;0.97;0.02;0.89;30.00;;;;;;
0.90;54.57;0.90;327.29;0.90;316.86;0.97;13.76;0.97;13.80;0.97;0.00;0.97;7.64;0.97;0.00;0.97;0.02;0.90;30.00;;;;;;
0.90;53.97;0.90;327.31;0.90;316.88;0.97;13.76;0.97;13.80;0.97;0.00;0.97;7.64;0.97;0.00;0.97;0.02;0.90;30.00;;;;;;
0.91;53.12;0.91;327.32;0.91;316.89;0.98;13.76;0.98;13.80;0.98;0.00;0.98;7.65;0.98;0.00;0.98;0.02;0.91;30.00;;;;;;
0.91;52.24;0.91;327.34;0.91;316.90;0.98;13.76;0.98;13.80;0.98;0.00;0.98;7.65;0.98;0.00;0.98;0.02;0.91;30.00;;;;;;
0.91;51.03;0.91;327.42;0.91;316.94;0.99;13.76;0.99;13.80;0.99;0.00;0.99;7.66;0.99;0.00;0.99;0.02;0.91;30.00;;;;;;
0.92;49.82;0.92;327.50;0.92;316.98;0.99;13.75;0.99;13.80;0.99;0.00;0.99;7.66;0.99;0.00;0.99;0.02;0.92;30.00;;;;;;
0.92;48.54;0.92;327.58;0.92;317.04;1.00;13.75;1.00;13.80;1.00;0.00;1.00;7.66;1.00;0.00;1.00;0.02;0.92;30.00;;;;;;
0.93;47.22;0.93;327.64;0.93;317.10;1.00;13.75;1.00;13.80;1.00;0.00;1.00;7.66;1.00;0.00;1.00;0.02;0.93;30.10;;;;;;
0.93;45.87;0.93;327.70;0.93;317.15;1.00;13.75;1.00;13.80;1.00;0.00;1.00;7.66;1.00;0.00;1.00;0.02;0.93;30.10;;;;;;
0.93;44.28;0.93;327.76;0.93;317.16;1.01;13.75;1.01;13.80;1.01;0.00;1.01;7.65;1.01;0.00;1.01;0.02;0.93;30.10;;;;;;
0.94;42.69;0.94;327.82;0.94;317.17;1.01;13.75;1.01;13.80;1.01;0.00;1.01;7.65;1.01;0.00;1.01;0.02;0.94;30.10;;;;;;
0.94;41.00;0.94;327.85;0.94;317.17;1.02;13.75;1.02;13.80;1.02;0.00;1.02;7.66;1.02;0.00;1.02;0.02;0.94;30.10;;;;;;
0.95;39.23;0.95;327.86;0.95;317.17;1.02;13.75;1.02;13.80;1.02;0.00;1.02;7.66;1.02;0.00;1.02;0.02;0.95;30.10;;;;;;
0.95;37.44;0.95;327.87;0.95;317.17;1.03;13.76;1.03;13.80;1.03;0.00;1.03;7.65;1.03;0.00;1.03;0.02;0.95;30.10;;;;;;
0.95;35.51;0.95;327.81;0.95;317.19;1.03;13.76;1.03;13.80;1.03;0.00;1.03;7.64;1.03;0.00;1.03;0.02;0.95;30.10;;;;;;
0.96;33.58;0.96;327.74;0.96;317.21;1.04;13.76;1.04;13.80;1.04;0.00;1.04;7.65;1.04;0.00;1.04;0.02;0.96;30.10;;;;;;
0.96;31.73;0.96;327.65;0.96;317.13;1.04;13.76;1.04;13.80;1.04;0.00;1.04;7.65;1.04;0.00;1.04;0.02;0.96;30.10;;;;;;
0.97;29.94;0.97;327.54;0.97;316.97;1.04;13.76;1.04;13.80;1.04;0.00;1.04;7.65;1.04;0.00;1.04;0.02;0.97;30.10;;;;;;
0.97;28.17;0.97;327.43;0.97;316.83;1.05;13.76;1.05;13.80;1.05;0.00;1.05;7.66;1.05;0.00;1.05;0.02;0.97;30.10;;;;;;
0.97;26.69;0.97;327.35;0.97;316.83;1.05;13.76;1.05;13.80;1.05;0.00;1.05;7.66;1.05;0.00;1.05;0.02;0.97;30.10;;;;;;
0.98;25.20;0.98;327.26;0.98;316.84;1.06;13.76;1.06;13.80;1.06;0.00;1.06;7.66;1.06;0.00;1.06;0.02;0.98;30.10;;;;;;
0.98;23.87;0.98;327.23;0.98;316.83;1.06;13.76;1.06;13.80;1.06;0.00;1.06;7.66;1.06;0.00;1.06;0.02;0.98;30.10;;;;;;
0.99;22.64;0.99;327.21;0.99;316.81;1.07;13.76;1.07;13.80;1.07;0.00;1.07;7.65;1.07;0.00;1.07;0.02;0.99;30.10;;;;;;
0.99;21.43;0.99;327.20;0.99;316.79;1.07;13.76;1.07;13.80;1.07;0.00;1.07;7.65;1.07;0.00;1.07;0.02;0.99;30.10;;;;;;
0.99;20.43;0.99;327.18;0.99;316.77;1.07;13.76;1.07;13.80;1.07;0.00;1.07;7.65;1.07;0.00;1.07;0.02;0.99;30.10;;;;;;
1.00;19.43;1.00;327.16;1.00;316.76;1.08;13.76;1.08;13.80;1.08;0.00;1.08;7.66;1.08;0.00;1.08;0.02;1.00;30.10;;;;;;
1.00;18.53;1.00;327.13;1.00;316.73;1.08;13.76;1.08;13.80;1.08;0.00;1.08;7.66;1.08;0.00;1.08;0.02;1.00;30.10;;;;;;
1.01;17.69;1.01;327.10;1.01;316.69;1.09;13.75;1.09;13.80;1.09;0.00;1.09;7.65;1.09;0.00;1.09;0.02;1.01;30.10;;;;;;
1.01;16.86;1.01;327.06;1.01;316.65;1.09;13.75;1.09;13.80;1.09;0.00;1.09;7.65;1.09;0.00;1.09;0.02;1.01;30.10;;;;;;
1.01;16.15;1.01;327.01;1.01;316.61;1.10;13.75;1.10;13.70;1.10;0.00;1.10;7.65;1.10;0.00;1.10;0.02;1.01;30.10;;;;;;
1.02;15.43;1.02;326.96;1.02;316.56;1.10;13.75;1.10;13.70;1.10;0.00;1.10;7.65;1.10;0.00;1.10;0.02;1.02;30.10;;;;;;
1.02;14.82;1.02;326.94;1.02;316.58;1.10;13.75;1.10;13.70;1.10;0.00;1.10;7.65;1.10;0.00;1.10;0.02;1.02;30.10;;;;;;
1.03;14.27;1.03;326.95;1.03;316.62;1.11;13.75;1.11;13.70;1.11;0.00;1.11;7.64;1.11;0.00;1.11;0.02;1.03;30.10;;;;;;
1.03;13.74;1.03;326.97;1.03;316.67;1.11;13.75;1.11;13.70;1.11;0.00;1.11;7.64;1.11;0.00;1.11;0.02;1.03;30.10;;;;;;
1.03;13.33;1.03;327.02;1.03;316.71;1.12;13.75;1.12;13.80;1.12;0.00;1.12;7.64;1.12;0.00;1.12;0.02;1.03;30.10;;;;;;
1.04;12.92;1.04;327.07;1.04;316.75;1.12;13.75;1.12;13.80;1.12;0.00;1.12;7.64;1.12;0.00;1.12;0.02;1.04;30.20;;;;;;
1.04;12.51;1.04;327.05;1.04;316.72;1.13;13.75;1.13;13.80;1.13;0.00;1.13;7.65;1.13;0.00;1.13;0.02;1.04;30.20;;;;;;
1.05;12.11;1.05;326.99;1.05;316.64;1.13;13.75;1.13;13.80;1.13;0.00;1.13;7.65;1.13;0.00;1.13;0.02;1.05;30.20;;;;;;
1.05;11.72;1.05;326.94;1.05;316.58;1.13;13.75;1.13;13.80;1.13;0.00;1.13;7.65;1.13;0.00;1.13;0.02;1.05;30.20;;;;;;
1.05;11.37;1.05;326.91;1.05;316.56;1.14;13.76;1.14;13.80;1.14;0.00;1.14;7.65;1.14;0.00;1.14;0.02;1.05;30.20;;;;;;
1.06;11.01;1.06;326.89;1.06;316.55;1.14;13.76;1.14;13.80;1.14;0.00;1.14;7.65;1.14;0.00;1.14;0.02;1.06;30.20;;;;;;
1.06;10.73;1.06;326.89;1.06;316.56;1.15;13.75;1.15;13.80;1.15;0.00;1.15;7.65;1.15;0.00;1.15;0.02;1.06;30.20;;;;;;
1.07;10.49;1.07;326.90;1.07;316.58;1.15;13.75;1.15;13.80;1.15;0.00;1.15;7.65;1.15;0.00;1.15;0.02;1.07;30.20;;;;;;
1.07;10.26;1.07;326.92;1.07;316.60;1.16;13.75;1.16;13.80;1.16;0.00;1.16;7.64;1.16;0.00;1.16;0.02;1.07;30.20;;;;;;
1.07;10.09;1.07;326.94;1.07;316.62;1.16;13.75;1.16;13.80;1.16;0.00;1.16;7.64;1.16;0.00;1.16;0.02;1.07;30.20;;;;;;
1.08;9.91;1.08;326.97;1.08;316.65;1.17;13.75;1.17;13.70;1.17;0.00;1.17;7.65;1.17;0.00;1.17;0.02;1.08;30.20;;;;;;
1.08;9.71;1.08;326.96;1.08;316.65;1.17;13.75;1.17;13.70;1.17;0.00;1.17;7.66;1.17;0.00;1.17;0.02;1.08;30.20;;;;;;
1.09;9.50;1.09;326.93;1.09;316.63;1.17;13.75;1.17;13.70;1.17;0.00;1.17;7.66;1.17;0.00;1.17;0.02;1.09;30.20;;;;;;
1.09;9.29;1.09;326.90;1.09;316.61;1.18;13.75;1.18;13.70;1.18;0.00;1.18;7.65;1.18;0.00;1.18;0.02;1.09;30.20;;;;;;
1.09;9.11;1.09;326.89;1.09;316.54;1.18;13.75;1.18;13.70;1.18;0.00;1.18;7.65;1.18;0.00;1.18;0.02;1.09;30.20;;;;;;
1.10;8.93;1.10;326.89;1.10;316.48;1.19;13.75;1.19;13.70;1.19;0.00;1.19;7.65;1.19;0.00;1.19;0.02;1.10;30.20;;;;;;
1.10;8.76;1.10;326.88;1.10;316.46;1.19;13.75;1.19;13.70;1.19;0.00;1.19;7.65;1.19;0.00;1.19;0.02;1.10;30.20;;;;;;
1.11;8.60;1.11;326.87;1.11;316.47;1.20;13.75;1.20;13.70;1.20;0.00;1.20;7.65;1.20;0.00;1.20;0.02;1.11;30.30;;;;;;
1.11;8.46;1.11;326.87;1.11;316.50;1.20;13.75;1.20;13.70;1.20;0.00;1.20;7.65;1.20;0.00;1.20;0.02;1.11;30.30;;;;;;
1.11;8.39;1.11;326.91;1.11;316.58;1.20;13.75;1.20;13.70;1.20;0.00;1.20;7.65;1.20;0.00;1.20;0.02;1.11;30.30;;;;;;
1.12;8.32;1.12;326.95;1.12;316.66;1.21;13.75;1.21;13.70;1.21;0.00;1.21;7.65;1.21;0.00;1.21;0.02;1.12;30.30;;;;;;
1.12;8.22;1.12;326.96;1.12;316.65;1.21;13.75;1.21;13.70;1.21;0.00;1.21;7.65;1.21;0.00;1.21;0.02;1.12;30.30;;;;;;
1.13;8.10;1.13;326.94;1.13;316.59;1.22;13.75;1.22;13.70;1.22;0.00;1.22;7.66;1.22;0.00;1.22;0.02;1.13;30.30;;;;;;
1.13;7.97;1.13;326.93;1.13;316.54;1.22;13.75;1.22;13.70;1.22;0.00;1.22;7.66;1.22;0.00;1.22;0.02;1.13;30.30;;;;;;
1.13;7.83;1.13;326.88;1.13;316.52;1.23;13.75;1.23;13.70;1.23;0.00;1.23;7.66;1.23;0.00;1.23;0.02;1.13;30.30;;;;;;
1.14;7.70;1.14;326.84;1.14;316.51;1.23;13.75;1.23;13.70;1.23;0.00;1.23;7.66;1.23;0.00;1.23;0.02;1.14;30.30;;;;;;
1.14;7.62;1.14;326.82;1.14;316.48;1.23;13.75;1.23;13.70;1.23;0.00;1.23;7.66;1.23;0.00;1.23;0.02;1.14;30.30;;;;;;
1.15;7.56;1.15;326.83;1.15;316.45;1.24;13.75;1.24;13.80;1.24;0.00;1.24;7.66;1.24;0.00;1.24;0.02;1.15;30.30;;;;;;
1.15;7.51;1.15;326.83;1.15;316.44;1.24;13.75;1.24;13.80;1.24;0.00;1.24;7.66;1.24;0.00;1.24;0.02;1.15;30.30;;;;;;
1.15;7.46;1.15;326.86;1.15;316.55;1.25;13.75;1.25;13.70;1.25;0.00;1.25;7.65;1.25;0.00;1.25;0.02;1.15;30.30;;;;;;
1.16;7.41;1.16;326.88;1.16;316.66;1.25;13.75;1.25;13.70;1.25;0.00;1.25;7.65;1.25;0.00;1.25;0.02;1.16;30.30;;;;;;
1.16;7.35;1.16;326.90;1.16;316.66;1.26;13.75;1.26;13.70;1.26;0.00;1.26;7.65;1.26;0.00;1.26;0.02;1.16;30.30;;;;;;
1.17;7.30;1.17;326.92;1.17;316.62;1.26;13.75;1.26;13.70;1.26;0.00;1.26;7.65;1.26;0.00;1.26;0.02;1.17;30.30;;;;;;
1.17;7.25;1.17;326.94;1.17;316.59;1.26;13.75;1.26;13.70;1.26;0.00;1.26;7.65;1.26;0.00;1.26;0.02;1.17;30.30;;;;;;
1.17;7.20;1.17;326.91;1.17;316.56;1.27;13.74;1.27;13.70;1.27;0.00;1.27;7.66;1.27;0.00;1.27;0.02;1.17;30.30;;;;;;
1.18;7.16;1.18;326.88;1.18;316.54;1.27;13.74;1.27;13.70;1.27;0.00;1.27;7.66;1.27;0.00;1.27;0.02;1.18;30.30;;;;;;
1.18;7.11;1.18;326.85;1.18;316.54;1.28;13.74;1.28;13.70;1.28;0.00;1.28;7.65;1.28;0.00;1.28;0.02;1.18;30.30;;;;;;
1.19;7.06;1.19;326.83;1.19;316.56;1.28;13.74;1.28;13.70;1.28;0.00;1.28;7.65;1.28;0.00;1.28;0.02;1.19;30.40;;;;;;
1.19;7.02;1.19;326.82;1.19;316.57;1.29;13.74;1.29;13.70;1.29;0.00;1.29;7.66;1.29;0.00;1.29;0.02;1.19;30.40;;;;;;
1.19;6.99;1.19;326.85;1.19;316.56;1.29;13.74;1.29;13.70;1.29;0.00;1.29;7.66;1.29;0.00;1.29;0.02;1.19;30.40;;;;;;
1.20;6.97;1.20;326.88;1.20;316.54;1.30;13.74;1.30;13.70;1.30;0.00;1.30;7.66;1.30;0.00;1.30;0.02;1.20;30.40;;;;;;
1.20;6.97;1.20;326.90;1.20;316.55;1.30;13.74;1.30;13.70;1.30;0.00;1.30;7.66;1.30;0.00;1.30;0.02;1.20;30.40;;;;;;
1.21;6.98;1.21;326.90;1.21;316.57;1.30;13.75;1.30;13.70;1.30;0.00;1.30;7.66;1.30;0.00;1.30;0.02;1.21;30.40;;;;;;
1.21;6.99;1.21;326.90;1.21;316.56;1.31;13.75;1.31;13.70;1.31;0.00;1.31;7.66;1.31;0.00;1.31;0.02;1.21;30.40;;;;;;
1.21;7.00;1.21;326.87;1.21;316.51;1.31;13.75;1.31;13.70;1.31;0.00;1.31;7.66;1.31;0.00;1.31;0.02;1.21;30.40;;;;;;
1.22;7.00;1.22;326.84;1.22;316.45;1.32;13.75;1.32;13.70;1.32;0.00;1.32;7.66;1.32;0.00;1.32;0.02;1.22;30.40;;;;;;
